order_id,customer_id,segment,date,product,category,region,city,quantity,unit_price,discount,Revenue ,Profit
ORD-006357,CUST-1768,Corporate,2022-10-13,Keyboard,Technology,West,Phoenix,1,82.72,0.1,74.45,10.92
ORD-006358,CUST-1597,Corporate,2024-06-23,Keyboard,Technology,Central,Kansas City,2,83.62,0.15,142.15,25.13
ORD-006359,CUST-1162,Corporate,2022-09-02,Tablet,Technology,East,Boston,3,489.38,0.2,1174.51,262.76
ORD-006360,CUST-2717,Corporate,2024-12-31,Tablet,Technology,West,Seattle,1,441.18,0.2,352.94,75.98
ORD-006361,CUST-2427,Home Office,2024-04-16,Monitor Stand,Furniture,West,Los Angeles,4,55.11,0.0,220.44,42.22
ORD-006362,CUST-2629,,2023-11-10,Stapler,Office Supplies,West,Denver,7,24.17,0.0,169.19,61.51
ORD-006363,CUST-1864,Consumer,2024-06-27,USB Hub,Technology,Central,Houston,6,35.27,0.25,158.72,33.21
ORD-006364,CUST-3579,Corporate,2022-11-18,Keyboard,Technology,East,Atlanta,1,91.4,0.0,91.4,19.18
ORD-006365,CUST-2455,Consumer,2024-01-03,Sticky Notes,Office Supplies,East,Philadelphia,1,5.35,0.25,4.01,1.43
ORD-006366,CUST-3589,Corporate,2024-11-19,Desk Lamp,Furniture,East,Philadelphia,3,60.42,0.1,163.13,37.65
ORD-006367,CUST-3211,Home Office,2024-08-30,Highlighters,Office Supplies,East,Atlanta,3,12.35,0.0,37.05,14.54
ORD-006368,CUST-3603,Consumer,2023-11-19,Whiteboard,Furniture,Central,Chicago,3,134.75,0.1,363.82,74.29
ORD-006369,CUST-1075,Consumer,2024-12-14,Headphones,Technology,West,Denver,1,177.82,0.0,177.82,29.41
ORD-006370,CUST-3060,Home Office,2024-12-27,SSD Drive,Technology,East,New York,9,111.63,0.25,753.5,145.03
ORD-006371,CUST-2586,Corporate,2023-02-28,Laptop,Technology,South,Nashville,2,1200.25,0.0,2400.5,441.54
ORD-006372,CUST-3214,Consumer,2022-10-07,Office Chair,Furniture,West,Phoenix,2,308.49,0.15,524.43,113.48
ORD-006373,CUST-3878,Consumer,2022-11-05,Stapler,Office Supplies,East,New York,1,20.52,0.25,15.39,5.47
ORD-006374,CUST-2730,Consumer,2023-09-15,Tape Dispenser,Office Supplies,Central,Chicago,1,12.13,0.1,10.92,3.31
ORD-006375,CUST-2335,Consumer,2022-06-30,Keyboard,Technology,West,Los Angeles,9,78.54,0.0,706.86,150.47
ORD-006376,CUST-1074,Corporate,2024-04-14,Tablet,Technology,West,Seattle,7,514.38,0.15,3060.56,534.15
ORD-006377,CUST-2974,Consumer,2022-07-29,Tablet,Technology,South,Tampa,1,572.49,0.0,572.49,88.18
ORD-006378,CUST-3889,Consumer,2023-11-17,Storage Ottoman,Furniture,West,Denver,2,114.56,0.05,217.66,50.64
ORD-006379,CUST-1729,Home Office,2022-11-21,Highlighters,Office Supplies,East,,3,13.18,0.0,39.54,12.95
ORD-006380,CUST-3898,Home Office,2023-12-14,Notebook,Office Supplies,East,New York,6,10.38,0.1,56.05,21.77
ORD-006381,CUST-1133,Consumer,2023-07-15,Paper Ream,Office Supplies,West,Los Angeles,4,9.13,0.1,32.87,12.11
ORD-006382,CUST-3196,Home Office,2024-12-19,Sticky Notes,Office Supplies,West,San Francisco,1,6.11,0.05,5.8,1.85
ORD-006383,CUST-1824,,2024-10-24,Storage Ottoman,Furniture,East,Miami,6,103.05,0.15,525.55,98.43
ORD-006384,CUST-2452,Consumer,2022-07-13,Keyboard,Technology,East,Atlanta,2,95.78,0.0,191.56,38.61
ORD-006385,CUST-3110,Consumer,2023-12-04,Scissors,Office Supplies,Central,Minneapolis,1,8.83,0.0,8.83,3.5
ORD-006386,CUST-2597,Consumer,2022-09-23,Stapler,Office Supplies,Central,Dallas,1,20.46,0.25,15.35,4.91
ORD-006387,CUST-1579,Corporate,2022-11-08,Pen Set,Office Supplies,South,Tampa,1,16.0,0.1,14.4,5.24
ORD-006388,CUST-3750,Consumer,2023-09-17,Scissors,Office Supplies,Central,Minneapolis,3,9.87,0.2,23.69,7.4
ORD-006389,CUST-3422,Corporate,2023-06-08,Paper Ream,Office Supplies,West,San Francisco,4,8.73,0.0,34.92,10.55
ORD-006390,CUST-2611,Consumer,2023-09-19,Keyboard,Technology,West,San Francisco,1,82.03,0.0,82.03,17.16
ORD-006391,CUST-2033,Home Office,2022-11-03,Whiteboard,Furniture,West,Phoenix,6,160.68,0.2,771.26,149.35
ORD-006392,CUST-2759,Corporate,2022-12-10,Headphones,Technology,East,Atlanta,1,177.64,0.2,142.11,23.75
ORD-006393,CUST-2310,Home Office,2023-11-06,Webcam,Technology,East,Atlanta,1,95.63,0.05,90.85,18.31
ORD-006394,CUST-2216,Consumer,2022-04-08,Printer,Technology,West,Phoenix,5,283.64,0.25,1063.65,167.18
ORD-006395,CUST-2730,Consumer,2023-10-08,Monitor,Technology,West,Phoenix,10,392.35,0.1,3531.15,783.67
ORD-006396,CUST-2251,Consumer,2022-02-25,Whiteboard,Furniture,West,Los Angeles,5,162.51,0.2,650.04,147.8
ORD-006397,CUST-3166,Consumer,2022-12-25,Monitor Stand,Furniture,South,Charlotte,3,49.89,0.0,149.67,36.11
ORD-006398,CUST-3981,Consumer,2023-04-05,USB Hub,Technology,Central,Kansas City,2,45.82,0.2,73.31,11.52
ORD-006399,CUST-3833,Consumer,2024-09-15,Sticky Notes,Office Supplies,South,Nashville,9,6.33,0.0,56.97,18.1
ORD-006400,CUST-3067,Consumer,2022-10-01,Calendar,Office Supplies,Central,,2,15.16,0.2,24.26,7.69
ORD-006401,CUST-3323,Corporate,2024-08-03,Stapler,Office Supplies,Central,Kansas City,2,18.85,0.1,33.93,13.12
ORD-006402,CUST-1498,Consumer,2024-04-13,Tablet,Technology,East,New York,2,431.52,0.0,863.04,177.98
ORD-006403,CUST-2934,Corporate,2022-03-17,Monitor Stand,Furniture,Central,Houston,9,62.48,0.0,562.32,119.32
ORD-006404,CUST-2884,Consumer,2023-11-09,Headphones,Technology,East,Philadelphia,1,204.32,0.2,163.46,33.44
ORD-006405,CUST-1284,Home Office,2024-05-08,Binder,Office Supplies,East,Atlanta,1,9.39,0.2,7.51,2.63
ORD-006406,CUST-2226,Consumer,2023-12-25,Webcam,Technology,East,Boston,6,84.44,0.0,506.64,84.0
ORD-006407,CUST-1618,Corporate,2022-10-11,Standing Desk,Furniture,South,Tampa,1,705.71,0.2,564.57,107.62
ORD-006408,CUST-3759,Corporate,2024-01-31,Keyboard,Technology,South,Tampa,4,97.54,0.25,292.62,66.19
ORD-006409,CUST-1925,Consumer,2023-02-18,SSD Drive,Technology,South,Nashville,1,122.04,,103.73,18.7
ORD-006410,CUST-3258,Consumer,2024-05-01,Stapler,Office Supplies,East,Atlanta,1,21.96,0.0,21.96,8.2
ORD-006411,CUST-1234,Consumer,2023-11-27,Binder,Office Supplies,West,Los Angeles,1,8.63,0.0,8.63,2.88
ORD-006412,CUST-2293,Corporate,2024-11-19,Monitor,Technology,Central,Minneapolis,4,356.68,0.0,1426.72,254.23
ORD-006413,CUST-1635,Home Office,2024-11-13,Paper Ream,Office Supplies,East,Atlanta,1,8.06,0.0,8.06,3.16
ORD-006414,CUST-3721,Corporate,2024-03-10,Notebook,Office Supplies,West,Phoenix,3,13.54,0.0,40.62,12.26
ORD-006415,CUST-3482,Consumer,2023-06-11,Tablet,Technology,East,New York,3,505.56,0.0,1516.68,348.03
ORD-006416,CUST-2498,Home Office,2022-08-15,USB Hub,Technology,Central,Minneapolis,5,45.95,0.0,229.75,31.33
ORD-006417,CUST-3284,Consumer,2022-05-22,Tape Dispenser,Office Supplies,South,New Orleans,3,12.5,0.05,35.62,13.54
ORD-006418,CUST-2154,Consumer,2023-08-03,Highlighters,Office Supplies,West,San Francisco,2,13.61,0.1,24.5,8.48
ORD-006419,CUST-2620,Consumer,2023-07-04,Keyboard,Technology,South,Tampa,2,76.0,0.2,121.6,26.24
ORD-006420,CUST-1315,Home Office,2024-03-28,Pen Set,Office Supplies,Central,Houston,1,15.5,0.0,15.5,4.84
ORD-006421,CUST-3020,Corporate,2024-01-28,Scissors,Office Supplies,East,New York,10,9.71,0.2,77.68,24.65
ORD-006422,CUST-2164,,2024-02-20,Standing Desk,Furniture,South,Nashville,6,607.68,0.25,2734.56,706.08
ORD-006423,CUST-3918,Corporate,2024-12-24,Office Chair,Furniture,West,Denver,4,275.1,0.25,825.3,194.4
ORD-006424,CUST-3394,Consumer,2024-05-25,Calendar,Office Supplies,West,Denver,2,17.29,0.05,32.85,13.11
ORD-006425,CUST-3383,,2024-03-12,Stapler,Office Supplies,East,Philadelphia,1,18.99,0.0,18.99,6.45
ORD-006426,CUST-1927,Corporate,2023-08-29,Whiteboard,Furniture,Central,,7,147.74,0.05,982.47,222.04
ORD-006427,CUST-3357,Consumer,2024-02-05,USB Hub,Technology,West,Seattle,2,34.54,0.1,62.17,10.67
ORD-006428,CUST-3937,Consumer,2023-12-03,SSD Drive,Technology,East,New York,3,148.15,0.05,422.23,81.73
ORD-006429,CUST-3568,Consumer,2024-11-05,Calendar,Office Supplies,East,Philadelphia,4,17.02,0.0,68.08,24.75
ORD-006430,CUST-3537,Consumer,2024-03-18,SSD Drive,Technology,West,Los Angeles,6,119.75,0.2,574.8,116.81
ORD-006431,CUST-2673,Consumer,2024-02-25,Paper Ream,Office Supplies,East,Miami,10,8.58,0.25,64.35,24.47
ORD-006432,CUST-2090,Consumer,2023-12-31,Pen Set,Office Supplies,Central,Minneapolis,8,19.78,0.0,158.24,49.86
ORD-006433,CUST-1893,Corporate,2023-10-10,Storage Ottoman,Furniture,West,Phoenix,3,109.93,0.15,280.32,56.88
ORD-006434,CUST-1747,Consumer,2022-12-27,Webcam,Technology,East,Boston,4,104.67,0.0,418.68,84.61
ORD-006435,CUST-1978,Consumer,2024-10-29,Monitor Stand,Furniture,West,Phoenix,1,63.2,0.25,47.4,11.54
ORD-006436,CUST-1792,Consumer,2023-11-10,Stapler,Office Supplies,South,Tampa,2,22.34,0.2,35.74,11.3
ORD-006437,CUST-3819,Corporate,2024-05-31,Standing Desk,Furniture,South,New Orleans,3,760.76,0.0,2282.28,576.26
ORD-006438,CUST-3966,Corporate,2022-06-26,SSD Drive,Technology,South,Tampa,1,131.77,0.0,131.77,21.58
ORD-006439,CUST-3404,Corporate,2023-03-09,Notebook,Office Supplies,West,Denver,9,11.57,0.0,104.13,31.3
ORD-006440,CUST-2996,Corporate,2023-07-19,Headphones,Technology,West,Phoenix,9,206.23,0.1,1670.46,383.56
ORD-006441,CUST-3247,Consumer,2023-12-13,Office Chair,Furniture,East,Miami,8,317.75,0.2,2033.6,426.16
ORD-006442,CUST-3187,Home Office,2024-11-08,Laptop,Technology,East,Miami,1,1029.47,0.1,926.52,208.03
ORD-006443,CUST-3780,Corporate,2023-12-24,Keyboard,Technology,West,San Francisco,2,72.6,0.0,145.2,19.97
ORD-006444,CUST-3696,Home Office,2022-11-17,Storage Ottoman,Furniture,East,Philadelphia,1,102.95,0.1,92.66,23.72
ORD-006445,CUST-1708,Consumer,2024-08-14,Webcam,Technology,West,Phoenix,6,97.6,0.0,585.6,116.44
ORD-006446,CUST-3938,Home Office,2022-02-26,Whiteboard,Furniture,East,Miami,2,171.2,0.2,273.92,64.06
ORD-006447,CUST-1601,Consumer,2024-06-07,Storage Ottoman,Furniture,West,Los Angeles,2,112.52,0.2,180.03,45.83
ORD-006448,CUST-3209,,2024-01-18,Headphones,Technology,South,Tampa,5,187.8,0.05,892.05,186.11
ORD-006449,CUST-2728,,2022-07-28,Pen Set,Office Supplies,Central,Houston,3,16.33,0.2,39.19,12.54
ORD-006450,CUST-3805,Consumer,2024-02-10,Stapler,Office Supplies,South,New Orleans,3,22.55,0.0,67.65,27.04
ORD-006451,CUST-3466,Corporate,2024-02-20,Laptop,Technology,West,Denver,1,1031.0,0.15,876.35,120.68
ORD-006452,CUST-3753,Home Office,2023-06-29,Filing Cabinet,Furniture,East,New York,5,174.51,0.1,785.29,199.78
ORD-006453,CUST-2272,Consumer,2023-09-12,Whiteboard,Furniture,East,Miami,6,160.66,0.25,722.97,146.25
ORD-006454,CUST-3459,Consumer,2022-07-02,Calendar,Office Supplies,East,Miami,1,14.02,0.15,11.92,4.59
ORD-006455,CUST-2575,Consumer,2024-12-26,Keyboard,Technology,East,Boston,3,90.88,0.05,259.01,42.47
ORD-006456,CUST-2882,Consumer,2022-01-10,Stapler,Office Supplies,East,Atlanta,8,21.21,0.0,169.68,51.99
ORD-006457,CUST-3192,Consumer,2023-04-05,Notebook,Office Supplies,Central,Chicago,2,12.99,0.15,22.08,6.71
ORD-006458,CUST-2925,Corporate,2022-06-29,Scissors,Office Supplies,West,Denver,2,10.73,0.0,21.46,7.99
ORD-006459,CUST-1251,Corporate,2024-12-19,Pen Set,Office Supplies,West,San Francisco,2,19.12,0.05,36.33,13.72
ORD-006460,CUST-2438,Home Office,2024-06-17,Mouse,Technology,West,Denver,-1,46.09,0.0,46.09,9.38
ORD-006461,CUST-2373,Corporate,2024-11-11,Bookshelf,Furniture,West,San Francisco,1,225.88,,225.88,58.77
ORD-006462,CUST-3379,Home Office,2023-12-26,Tape Dispenser,Office Supplies,West,Los Angeles,5,11.15,0.1,50.18,19.48
ORD-006463,CUST-2111,Consumer,2022-12-31,Stapler,Office Supplies,West,Denver,2,21.64,0.0,43.28,14.78
ORD-006464,CUST-1724,Corporate,2023-12-09,Notebook,Office Supplies,East,New York,6,11.82,0.2,56.74,21.49
ORD-006465,CUST-2382,Corporate,2022-11-12,Printer,Technology,Central,Houston,3,248.63,0.25,559.42,128.44
ORD-006466,CUST-1248,Corporate,2023-12-24,Mouse,Technology,Central,Chicago,4,46.29,0.0,185.16,38.31
ORD-006467,CUST-3025,Home Office,2023-11-17,Keyboard,Technology,East,New York,2,81.18,0.0,162.36,32.86
ORD-006468,CUST-1634,Home Office,2022-11-03,Mouse,Technology,East,Boston,3,45.0,0.1,121.5,24.46
ORD-006469,CUST-2532,Corporate,2024-06-01,Binder,Office Supplies,West,San Francisco,1,9.75,0.25,7.31,2.3
ORD-006470,CUST-3866,Consumer,2022-11-18,Laptop,Technology,Central,Minneapolis,2,1125.05,0.25,1687.57,277.12
ORD-006471,CUST-1933,Consumer,2022-06-25,Standing Desk,Furniture,Central,Dallas,1,693.95,0.0,693.95,153.35
ORD-006472,CUST-2945,Consumer,2024-03-02,USB Hub,Technology,East,New York,2,38.42,0.0,76.84,13.24
ORD-006473,CUST-2711,Consumer,2022-03-19,Bookshelf,Furniture,Central,Chicago,6,205.76,0.0,1234.56,232.69
ORD-006474,CUST-3370,Consumer,2022-02-08,Mouse,Technology,East,Boston,7,47.45,0.0,332.15,61.07
ORD-006475,CUST-2015,Home Office,2022-05-17,Pen Set,Office Supplies,East,Philadelphia,1,20.03,0.05,19.03,6.65
ORD-006476,CUST-3325,Corporate,2024-12-05,Tape Dispenser,Office Supplies,West,Phoenix,1,10.86,,10.86,3.74
ORD-006477,CUST-1167,Consumer,2023-03-07,Bookshelf,Furniture,South,New Orleans,3,211.36,0.25,475.56,125.47
ORD-006478,CUST-1028,Consumer,2022-02-16,Tape Dispenser,Office Supplies,Central,Kansas City,2,9.63,0.25,14.45,4.98
ORD-006479,CUST-3483,Home Office,2024-07-24,Calendar,Office Supplies,West,Phoenix,4,15.78,0.2,50.5,17.39
ORD-006480,CUST-2263,Home Office,2024-12-28,Desk Lamp,Furniture,East,Atlanta,4,55.78,0.0,223.12,57.67
ORD-006481,CUST-2468,Consumer,2022-09-06,SSD Drive,Technology,West,Seattle,3,130.54,0.1,352.46,51.56
ORD-006482,CUST-3279,Corporate,2022-12-25,Paper Ream,Office Supplies,West,Los Angeles,1,7.33,0.05,6.96,2.39
ORD-006483,CUST-1423,Consumer,2022-11-08,Binder,Office Supplies,West,Denver,2,10.16,0.0,20.32,6.49
ORD-006484,CUST-3761,Corporate,2024-12-10,Tape Dispenser,Office Supplies,West,Seattle,2,10.23,0.25,15.35,5.56
ORD-006485,CUST-3031,Home Office,2023-05-29,Tape Dispenser,Office Supplies,Central,Houston,2,10.8,0.25,16.2,5.77
ORD-006486,CUST-1529,Consumer,2023-04-06,Tablet,Technology,Central,Minneapolis,1,461.28,0.0,461.28,61.09
ORD-006487,CUST-2167,Consumer,2024-12-09,Standing Desk,Furniture,Central,Chicago,1,629.26,0.0,629.26,128.14
ORD-006488,CUST-1300,Consumer,2023-12-08,Paper Ream,Office Supplies,East,New York,4,8.66,0.0,34.64,12.51
ORD-006489,CUST-3454,Corporate,2023-07-24,Scissors,Office Supplies,East,Philadelphia,1,11.06,0.0,11.06,4.3
ORD-006490,CUST-2743,Consumer,2024-02-19,Printer,Technology,West,Los Angeles,2,271.54,0.0,543.08,92.61
ORD-006491,CUST-2201,Consumer,2024-11-26,Scissors,Office Supplies,West,Seattle,9,8.79,0.0,79.11,24.83
ORD-006492,CUST-1255,Consumer,2022-09-02,Webcam,Technology,Central,Minneapolis,2,90.47,0.2,144.75,19.9
ORD-006493,CUST-2963,Consumer,2022-02-20,Sticky Notes,Office Supplies,South,Austin,1,5.37,0.25,4.03,1.33
ORD-006494,CUST-3467,Home Office,2023-03-03,Printer,Technology,West,Seattle,2,310.8,0.05,590.52,84.07
ORD-006495,CUST-2673,,2022-05-22,Binder,Office Supplies,West,San Francisco,10,9.39,0.0,93.9,30.35
ORD-006496,CUST-1898,Consumer,2023-07-19,Whiteboard,Furniture,West,San Francisco,9,140.08,0.05,1197.68,225.02
ORD-006497,CUST-2939,Consumer,2024-10-14,Printer,Technology,East,Boston,1,280.94,0.25,210.7,47.04
ORD-006498,CUST-3056,Corporate,2024-10-16,Laptop,Technology,West,Denver,5,1373.35,0.1,6180.07,997.95
ORD-006499,CUST-2154,Home Office,2024-05-21,Stapler,Office Supplies,Central,Minneapolis,1,21.36,0.25,16.02,6.23
ORD-006500,CUST-2994,Consumer,2023-02-21,Filing Cabinet,Furniture,East,New York,2,202.39,0.0,404.78,95.39
ORD-006501,CUST-3120,Home Office,2022-01-01,Whiteboard,Furniture,Central,Houston,2,134.95,0.15,229.41,53.49
ORD-006502,CUST-3563,Home Office,2024-11-01,Whiteboard,Furniture,East,Boston,2,144.84,0.0,289.68,49.27
ORD-006503,CUST-1673,Consumer,2023-01-23,Monitor,Technology,West,San Francisco,6,381.95,0.25,1718.77,390.07
ORD-006504,CUST-1673,Corporate,2024-07-05,Headphones,Technology,East,Philadelphia,2,191.84,0.2,306.94,48.17
ORD-006505,CUST-3983,Home Office,2022-11-27,Standing Desk,Furniture,Central,Chicago,3,781.86,0.2,1876.46,446.81
ORD-006506,CUST-1131,Corporate,2023-11-13,Highlighters,Office Supplies,South,Tampa,5,14.77,0.1,66.47,20.01
ORD-006507,CUST-1146,Consumer,2024-09-26,Standing Desk,Furniture,West,Phoenix,3,622.93,0.1,1681.91,436.48
ORD-006508,CUST-1747,Consumer,2022-05-11,Tablet,Technology,East,Philadelphia,2,527.8,0.1,950.04,157.85
ORD-006509,CUST-3718,Consumer,2023-04-17,Desk Lamp,Furniture,South,Nashville,4,69.64,0.2,222.85,51.41
ORD-006510,CUST-3693,Consumer,2024-10-16,Stapler,Office Supplies,East,,7,20.62,0.05,137.12,48.7
ORD-006511,CUST-3869,Consumer,2022-05-23,Pen Set,office supplies,South,Austin,1,19.57,0.0,19.57,6.54
ORD-006512,CUST-1210,Corporate,2023-12-22,SSD Drive,Technology,East,Philadelphia,1,144.61,0.0,144.61,26.21
ORD-006513,CUST-3899,Home Office,2024-07-28,Filing Cabinet,Furniture,West,Seattle,4,179.01,0.05,680.24,134.82
ORD-006514,CUST-1637,Corporate,2023-07-15,Desk Lamp,Furniture,West,Phoenix,7,59.52,0.1,374.98,85.18
ORD-006515,CUST-2869,Consumer,2024-11-09,Mouse,Technology,West,San Francisco,1,39.66,0.25,29.74,6.84
ORD-006516,CUST-3643,Corporate,2024-01-20,Stapler,Office Supplies,West,San Francisco,3,19.99,0.05,56.97,19.48
ORD-006517,CUST-1211,Consumer,2022-12-05,Stapler,Office Supplies,East,New York,4,24.54,0.0,98.16,35.31
ORD-006518,CUST-2425,Consumer,2022-07-20,Pen Set,Office Supplies,Central,Houston,6,15.36,0.25,69.12,23.81
ORD-006519,CUST-1965,Corporate,2023-06-18,Filing Cabinet,Furniture,West,Los Angeles,2,203.31,0.25,304.97,73.02
ORD-006520,CUST-2315,Consumer,2024-02-05,Storage Ottoman,Furniture,West,San Francisco,4,95.79,0.15,325.69,66.38
ORD-006521,CUST-2657,Consumer,2023-09-08,Keyboard,Technology,West,Denver,1,81.21,0.0,81.21,11.75
ORD-006522,CUST-1373,Corporate,2022-01-03,SSD Drive,Technology,Central,Kansas City,2,117.74,0.1,211.93,46.45
ORD-006523,CUST-3228,Corporate,2022-07-27,Filing Cabinet,Furniture,East,Philadelphia,4,172.89,0.15,587.83,104.8
ORD-006524,CUST-1031,Corporate,2024-04-02,Whiteboard,Furniture,West,Denver,2,154.1,0.0,308.2,82.53
ORD-006525,CUST-3871,Home Office,2023-10-05,Desk Lamp,Furniture,Central,Kansas City,2,71.75,0.1,129.15,31.97
ORD-006526,CUST-1070,Consumer,2022-11-25,Calendar,Office Supplies,East,New York,3,14.53,0.15,37.05,11.39
ORD-006527,CUST-2977,Consumer,2022-12-01,Headphones,Technology,West,Los Angeles,1,171.8,0.0,171.8,34.68
ORD-006528,CUST-1759,Consumer,2022-08-12,Whiteboard,Furniture,West,San Francisco,4,149.55,0.0,598.2,132.52
ORD-006529,CUST-1346,Corporate,2022-10-09,Webcam,Technology,West,,4,83.21,0.0,332.84,71.0
ORD-006530,CUST-1452,Corporate,2024-08-30,Desk Lamp,Furniture,East,Atlanta,3,72.87,0.25,163.96,40.23
ORD-006531,CUST-1407,Corporate,2023-04-08,SSD Drive,Technology,West,Phoenix,1,139.83,0.0,139.83,20.47
ORD-006532,CUST-3426,Consumer,2024-10-15,Standing Desk,Furniture,East,Atlanta,2,592.46,0.25,888.69,193.16
ORD-006533,CUST-2325,Corporate,2023-05-21,Binder,Office Supplies,East,Philadelphia,2,10.34,0.0,20.68,7.71
ORD-006534,CUST-1221,Consumer,2023-08-21,Binder,Office Supplies,East,New York,1,9.52,0.0,9.52,2.91
ORD-006535,CUST-2656,Corporate,2024-11-15,Bookshelf,Furniture,West,Denver,4,223.04,0.1,802.94,216.65
ORD-006536,CUST-2485,Corporate,2023-09-07,Whiteboard,Furniture,South,Charlotte,6,143.64,0.0,861.84,179.43
ORD-006537,CUST-2989,Corporate,2024-10-14,Notebook,Office Supplies,East,Boston,3,12.68,0.2,30.43,9.29
ORD-006538,CUST-1827,Corporate,2022-01-03,Headphones,Technology,South,Austin,1,157.23,0.15,133.65,22.33
ORD-006539,CUST-3470,Consumer,2023-01-06,Desk Lamp,Furniture,East,Philadelphia,1,69.79,0.1,62.81,14.48
ORD-006540,CUST-2450,Home Office,2022-05-07,Laptop,Technology,East,Atlanta,4,1123.98,0.1,4046.33,849.08
ORD-006541,CUST-2261,Home Office,2024-12-12,Filing Cabinet,Furniture,West,Los Angeles,2,194.87,0.15,331.28,65.74
ORD-006542,CUST-2390,Consumer,2023-11-19,Headphones,Technology,West,Phoenix,1,196.71,0.15,167.2,26.58
ORD-006543,CUST-2101,Consumer,2022-11-01,Highlighters,Office Supplies,East,Boston,3,12.67,0.05,36.11,13.31
ORD-006544,CUST-3599,Corporate,2023-11-10,Tape Dispenser,Office Supplies,East,Philadelphia,2,11.5,0.0,23.0,7.13
ORD-006545,CUST-2700,Consumer,2023-09-27,USB Hub,Technology,South,Nashville,2,44.93,0.2,71.89,12.27
ORD-006546,CUST-2378,Corporate,2022-03-23,Headphones,Technology,East,Boston,1,184.8,0.25,138.6,19.86
ORD-006547,CUST-1191,Corporate,2022-11-23,Keyboard,Technology,West,Denver,1,82.59,0.05,78.46,12.12
ORD-006548,CUST-3245,Consumer,2023-01-27,Laptop,Technology,East,Miami,2,1341.3,0.05,2548.47,454.51
ORD-006549,CUST-2855,Home Office,2024-12-18,SSD Drive,Technology,Central,Kansas City,8,137.39,0.25,824.34,116.41
ORD-006550,CUST-1818,Corporate,2024-11-04,Highlighters,Office Supplies,South,Austin,3,15.4,0.2,36.96,11.63
ORD-006551,CUST-3180,Consumer,2023-03-14,Highlighters,Office Supplies,West,Denver,2,13.15,0.15,22.36,8.25
ORD-006552,CUST-2103,Consumer,2022-08-10,Keyboard,technology,East,New York,2,78.44,0.1,141.19,28.02
ORD-006553,CUST-2086,Consumer,2024-11-24,Printer,Technology,West,Denver,5,275.69,0.05,1309.53,284.1
ORD-006554,CUST-2377,Corporate,2023-11-03,Webcam,Technology,East,Boston,9,94.16,0.05,805.07,110.74
ORD-006555,CUST-1665,Consumer,2022-11-02,Binder,Office Supplies,East,Boston,2,7.66,0.1,13.79,4.97
ORD-006556,CUST-3078,Consumer,2022-12-08,Scissors,Office Supplies,East,Atlanta,2,10.39,0.0,20.78,6.49
ORD-006557,CUST-2910,Corporate,2022-07-08,Binder,Office Supplies,West,Los Angeles,5,8.11,0.15,34.47,13.33
ORD-006558,CUST-1928,Consumer,2022-10-11,Pen Set,Office Supplies,West,Phoenix,3,18.94,0.1,51.14,18.4
ORD-006559,CUST-1731,Corporate,2022-11-21,Office Chair,Furniture,East,New York,2,291.48,0.1,524.66,125.7
ORD-006560,CUST-3154,Corporate,2024-09-03,Whiteboard,Furniture,West,Seattle,1,151.68,0.0,151.68,40.25
ORD-006561,CUST-1369,Consumer,2023-11-25,Sticky Notes,Office Supplies,East,Miami,1,6.62,0.0,6.62,2.39
ORD-006562,CUST-2576,Consumer,2023-12-12,Pen Set,Office Supplies,East,Boston,1,20.29,0.0,20.29,7.11
ORD-006563,CUST-1103,Corporate,2022-06-01,Mouse,Technology,West,Seattle,2,44.41,0.1,79.94,17.07
ORD-006564,CUST-1295,Corporate,2022-02-15,Notebook,Office Supplies,West,San Francisco,1,11.57,0.0,11.57,3.55
ORD-006565,CUST-3384,Consumer,2022-09-30,Monitor Stand,Furniture,East,Miami,2,47.46,0.0,94.92,22.96
ORD-006566,CUST-2175,Consumer,2024-12-17,Tape Dispenser,Office Supplies,West,Los Angeles,3,10.02,0.25,22.54,8.31
ORD-006567,CUST-3547,Consumer,2022-06-09,Bookshelf,Furniture,West,San Francisco,3,203.84,0.25,458.64,109.38
